account,date,fraud,merchant
A115,25/01/2015,FALSE,M8
A115,25/01/2015,FALSE,M83
A115,25/01/2015,FALSE,M35
A116,25/01/2015,FALSE,M87
A116,25/01/2015,FALSE,M65
A116,25/01/2015,FALSE,M98
A116,25/01/2015,FALSE,M83
A116,25/01/2015,FALSE,M66
A117,25/01/2015,FALSE,M25
A117,25/01/2015,TRUE,M0
A117,25/01/2015,FALSE,M28
A117,25/01/2015,FALSE,M28
A119,25/01/2015,FALSE,M48
A119,25/01/2015,FALSE,M16
A119,25/01/2015,FALSE,M3
A120,25/01/2015,FALSE,M98
A120,25/01/2015,FALSE,M33
A121,25/01/2015,FALSE,M73
A122,25/01/2015,FALSE,M94
A122,25/01/2015,FALSE,M11
A122,25/01/2015,FALSE,M68
A123,25/01/2015,FALSE,M18
A124,25/01/2015,FALSE,M60
A124,25/01/2015,FALSE,M3
A124,25/01/2015,FALSE,M84
A124,25/01/2015,FALSE,M0
A124,25/01/2015,FALSE,M15
A125,25/01/2015,FALSE,M16
A125,25/01/2015,FALSE,M2
A125,25/01/2015,FALSE,M9
A125,25/01/2015,FALSE,M34
A126,25/01/2015,FALSE,M59
A126,25/01/2015,FALSE,M61
A127,25/01/2015,FALSE,M14
A127,25/01/2015,FALSE,M68
A127,25/01/2015,FALSE,M82
A128,25/01/2015,FALSE,M57
A128,25/01/2015,FALSE,M53
A129,25/01/2015,FALSE,M59
A129,25/01/2015,FALSE,M5
A129,25/01/2015,FALSE,M56
A129,25/01/2015,FALSE,M16
A129,25/01/2015,FALSE,M89
A131,25/01/2015,FALSE,M45
A131,25/01/2015,FALSE,M99
A132,25/01/2015,FALSE,M41
A132,25/01/2015,FALSE,M43
A132,25/01/2015,FALSE,M19
A133,25/01/2015,FALSE,M66
A133,25/01/2015,FALSE,M5
A134,25/01/2015,FALSE,M90
A135,25/01/2015,FALSE,M88
A137,25/01/2015,FALSE,M44
A137,25/01/2015,FALSE,M0
A138,25/01/2015,FALSE,M26
A138,25/01/2015,FALSE,M32
A138,25/01/2015,FALSE,M85
A138,25/01/2015,FALSE,M82
A139,25/01/2015,FALSE,M96
A139,25/01/2015,FALSE,M76
A139,25/01/2015,FALSE,M98
A139,25/01/2015,FALSE,M86
A139,25/01/2015,FALSE,M55
A140,25/01/2015,FALSE,M5
A141,25/01/2015,FALSE,M51
A141,25/01/2015,FALSE,M47
A142,25/01/2015,FALSE,M87
A142,25/01/2015,FALSE,M56
A143,25/01/2015,FALSE,M15
A143,25/01/2015,FALSE,M67
A143,25/01/2015,FALSE,M99
A143,25/01/2015,FALSE,M32
A143,25/01/2015,FALSE,M9
A144,25/01/2015,FALSE,M31
A145,25/01/2015,FALSE,M32
A146,25/01/2015,FALSE,M92
A146,25/01/2015,FALSE,M67
A147,25/01/2015,FALSE,M60
A147,25/01/2015,FALSE,M58
A147,25/01/2015,FALSE,M80
A147,25/01/2015,FALSE,M95
A148,25/01/2015,FALSE,M41
A148,25/01/2015,FALSE,M24
A148,25/01/2015,FALSE,M67
A149,25/01/2015,FALSE,M61
A149,25/01/2015,FALSE,M99
A149,25/01/2015,FALSE,M51
A150,25/01/2015,FALSE,M22
A150,25/01/2015,FALSE,M98
A150,25/01/2015,FALSE,M86
A150,25/01/2015,FALSE,M60
A150,25/01/2015,FALSE,M40
A151,25/01/2015,FALSE,M71
A151,25/01/2015,FALSE,M97
A151,25/01/2015,FALSE,M66
A151,25/01/2015,FALSE,M9
A152,25/01/2015,FALSE,M56
A152,25/01/2015,FALSE,M26
A152,25/01/2015,FALSE,M50
A153,25/01/2015,FALSE,M28
A153,25/01/2015,FALSE,M64
A153,25/01/2015,FALSE,M56
A154,25/01/2015,FALSE,M91
A155,25/01/2015,FALSE,M18
A155,25/01/2015,FALSE,M18
A156,25/01/2015,FALSE,M10
A156,25/01/2015,FALSE,M80
A156,25/01/2015,FALSE,M85
A156,25/01/2015,FALSE,M56
A156,25/01/2015,FALSE,M70
A157,25/01/2015,FALSE,M68
A157,25/01/2015,FALSE,M68
A157,25/01/2015,FALSE,M31
A157,25/01/2015,FALSE,M9
A158,25/01/2015,FALSE,M68
A159,25/01/2015,FALSE,M51
A159,25/01/2015,FALSE,M33
A159,25/01/2015,FALSE,M86
A160,25/01/2015,FALSE,M45
A160,25/01/2015,FALSE,M0
A160,25/01/2015,FALSE,M4
A161,25/01/2015,FALSE,M12
A163,25/01/2015,FALSE,M18
A163,25/01/2015,FALSE,M64
A163,25/01/2015,FALSE,M14
A164,25/01/2015,FALSE,M19
A165,25/01/2015,FALSE,M0
A165,25/01/2015,FALSE,M28
A165,25/01/2015,FALSE,M13
A166,25/01/2015,FALSE,M73
A166,25/01/2015,FALSE,M42
A166,25/01/2015,FALSE,M20
A167,25/01/2015,FALSE,M43
A167,25/01/2015,FALSE,M51
A168,25/01/2015,FALSE,M29
A168,25/01/2015,FALSE,M42
A168,25/01/2015,FALSE,M78
A169,25/01/2015,FALSE,M56
A169,25/01/2015,FALSE,M54
A169,25/01/2015,FALSE,M15
A169,25/01/2015,FALSE,M38
A170,25/01/2015,FALSE,M88
A170,25/01/2015,FALSE,M95
A170,25/01/2015,FALSE,M88
A170,25/01/2015,FALSE,M10
A172,25/01/2015,FALSE,M35
A173,25/01/2015,FALSE,M76
A173,25/01/2015,FALSE,M30
A174,25/01/2015,FALSE,M45
A174,25/01/2015,FALSE,M57
A175,25/01/2015,FALSE,M52
A175,25/01/2015,FALSE,M99
A175,25/01/2015,FALSE,M3
A175,25/01/2015,FALSE,M55
A175,25/01/2015,FALSE,M83
A176,25/01/2015,FALSE,M36
A176,25/01/2015,FALSE,M13
A176,25/01/2015,FALSE,M2
A177,25/01/2015,FALSE,M6
A177,25/01/2015,FALSE,M44
A177,25/01/2015,FALSE,M11
A178,25/01/2015,FALSE,M66
A178,25/01/2015,FALSE,M80
A178,25/01/2015,FALSE,M49
A180,25/01/2015,FALSE,M64
A180,25/01/2015,FALSE,M49
A180,25/01/2015,FALSE,M45
A180,25/01/2015,FALSE,M19
A181,25/01/2015,FALSE,M16
A181,25/01/2015,FALSE,M21
A181,25/01/2015,FALSE,M10
A183,25/01/2015,FALSE,M52
A183,25/01/2015,FALSE,M13
A183,25/01/2015,FALSE,M53
A184,25/01/2015,TRUE,M11
A185,25/01/2015,FALSE,M88
A185,25/01/2015,FALSE,M75
A186,25/01/2015,FALSE,M27
A186,25/01/2015,FALSE,M62
A186,25/01/2015,FALSE,M57
A186,25/01/2015,FALSE,M31
A187,25/01/2015,FALSE,M48
A187,25/01/2015,FALSE,M85
A187,25/01/2015,FALSE,M10
A187,25/01/2015,FALSE,M63
A188,25/01/2015,FALSE,M64
A188,25/01/2015,FALSE,M1
A188,25/01/2015,FALSE,M51
A189,25/01/2015,FALSE,M48
A189,25/01/2015,FALSE,M43
A189,25/01/2015,FALSE,M52
A189,25/01/2015,FALSE,M45
A190,25/01/2015,FALSE,M91
A190,25/01/2015,FALSE,M23
A191,25/01/2015,FALSE,M57
A193,25/01/2015,FALSE,M4
A193,25/01/2015,FALSE,M98
A193,25/01/2015,FALSE,M16
A193,25/01/2015,FALSE,M14
A194,25/01/2015,FALSE,M11
A194,25/01/2015,FALSE,M85
A194,25/01/2015,FALSE,M96
A194,25/01/2015,FALSE,M60
A194,25/01/2015,FALSE,M2
A195,25/01/2015,FALSE,M11
A195,25/01/2015,FALSE,M25
A195,25/01/2015,FALSE,M29
A195,25/01/2015,FALSE,M79
A196,25/01/2015,FALSE,M48
A196,25/01/2015,FALSE,M91
A196,25/01/2015,FALSE,M79
A197,25/01/2015,FALSE,M92
A197,25/01/2015,FALSE,M25
A198,25/01/2015,FALSE,M57
A198,25/01/2015,FALSE,M43
A198,25/01/2015,FALSE,M95
A198,25/01/2015,FALSE,M63
A198,25/01/2015,FALSE,M51
A198,25/01/2015,FALSE,M4
A199,25/01/2015,FALSE,M56
A200,25/01/2015,FALSE,M84
A200,25/01/2015,FALSE,M25
A200,25/01/2015,FALSE,M20
A200,25/01/2015,FALSE,M0
A201,25/01/2015,FALSE,M25
A201,25/01/2015,FALSE,M28
A202,25/01/2015,FALSE,M25
A202,25/01/2015,FALSE,M78
A202,25/01/2015,FALSE,M82
A203,25/01/2015,FALSE,M78
A203,25/01/2015,FALSE,M23
A203,25/01/2015,FALSE,M78
A203,25/01/2015,FALSE,M41
A205,25/01/2015,FALSE,M67
A205,25/01/2015,FALSE,M75
A205,25/01/2015,FALSE,M46
A206,25/01/2015,FALSE,M15
A206,25/01/2015,FALSE,M79
A206,25/01/2015,FALSE,M60
A206,25/01/2015,FALSE,M54
A207,25/01/2015,FALSE,M65
A207,25/01/2015,FALSE,M2
A207,25/01/2015,FALSE,M33
A207,25/01/2015,FALSE,M27
A208,25/01/2015,FALSE,M96
A208,25/01/2015,FALSE,M78
A208,25/01/2015,FALSE,M47
A209,25/01/2015,FALSE,M83
A209,25/01/2015,FALSE,M43
A209,25/01/2015,FALSE,M51
A209,25/01/2015,FALSE,M22
A209,25/01/2015,FALSE,M88
A210,25/01/2015,FALSE,M21
A211,25/01/2015,FALSE,M29
A211,25/01/2015,FALSE,M82
A211,25/01/2015,FALSE,M0
A211,25/01/2015,FALSE,M15
A211,25/01/2015,FALSE,M38
A212,25/01/2015,FALSE,M67
A212,25/01/2015,FALSE,M46
A212,25/01/2015,FALSE,M2
A213,25/01/2015,FALSE,M53
A213,25/01/2015,FALSE,M81
A213,25/01/2015,FALSE,M46
A213,25/01/2015,FALSE,M45
A214,25/01/2015,FALSE,M29
A214,25/01/2015,FALSE,M79
A214,25/01/2015,FALSE,M40
A215,25/01/2015,FALSE,M86
A215,25/01/2015,FALSE,M1
A216,25/01/2015,FALSE,M10
A216,25/01/2015,FALSE,M61
A216,25/01/2015,FALSE,M86
A217,25/01/2015,FALSE,M65
A217,25/01/2015,FALSE,M59
A217,25/01/2015,FALSE,M25
A217,25/01/2015,FALSE,M12
A217,25/01/2015,FALSE,M75
A217,25/01/2015,FALSE,M96
A219,25/01/2015,FALSE,M24
A219,25/01/2015,FALSE,M60
A219,25/01/2015,FALSE,M88
A219,25/01/2015,FALSE,M50
A219,25/01/2015,FALSE,M95
A219,25/01/2015,FALSE,M48
A220,25/01/2015,FALSE,M44
A220,25/01/2015,FALSE,M60
A220,25/01/2015,FALSE,M35
A221,25/01/2015,FALSE,M62
A222,25/01/2015,FALSE,M59
A222,25/01/2015,FALSE,M62
A222,25/01/2015,FALSE,M74
A222,25/01/2015,FALSE,M85
A223,25/01/2015,FALSE,M36
A223,25/01/2015,FALSE,M30
A223,25/01/2015,FALSE,M57
A223,25/01/2015,FALSE,M54
A223,25/01/2015,FALSE,M84
A224,25/01/2015,FALSE,M80
A224,25/01/2015,FALSE,M58
A225,25/01/2015,FALSE,M45
A225,25/01/2015,FALSE,M69
A226,25/01/2015,FALSE,M53
A226,25/01/2015,FALSE,M50
A226,25/01/2015,FALSE,M30
A226,25/01/2015,FALSE,M43
A226,25/01/2015,FALSE,M94
A226,25/01/2015,FALSE,M23
A226,25/01/2015,FALSE,M98
A227,25/01/2015,FALSE,M69
A227,25/01/2015,FALSE,M10
A228,25/01/2015,FALSE,M64
A228,25/01/2015,FALSE,M61
A228,25/01/2015,FALSE,M5
A229,25/01/2015,FALSE,M57
A229,25/01/2015,FALSE,M64
A229,25/01/2015,FALSE,M96
A230,25/01/2015,FALSE,M13
A230,25/01/2015,FALSE,M81
A230,25/01/2015,FALSE,M0
A231,25/01/2015,FALSE,M51
A231,25/01/2015,FALSE,M26
A231,25/01/2015,FALSE,M78
A231,25/01/2015,FALSE,M34
A232,25/01/2015,FALSE,M49
A232,25/01/2015,FALSE,M87
A232,25/01/2015,FALSE,M89
A233,25/01/2015,FALSE,M28
A234,25/01/2015,FALSE,M55
A236,25/01/2015,FALSE,M10
A236,25/01/2015,FALSE,M31
A236,25/01/2015,FALSE,M47
A236,25/01/2015,FALSE,M56
A237,25/01/2015,FALSE,M12
A238,25/01/2015,FALSE,M54
A238,25/01/2015,FALSE,M78
A238,25/01/2015,FALSE,M44
A239,25/01/2015,FALSE,M24
A240,25/01/2015,FALSE,M4
A240,25/01/2015,FALSE,M6
A240,25/01/2015,FALSE,M59
A241,25/01/2015,FALSE,M60
A241,25/01/2015,FALSE,M63
A241,25/01/2015,FALSE,M35
A241,25/01/2015,FALSE,M46
A241,25/01/2015,FALSE,M8
A241,25/01/2015,FALSE,M67
A242,25/01/2015,FALSE,M32
A242,25/01/2015,FALSE,M23
A242,25/01/2015,FALSE,M85
A243,25/01/2015,FALSE,M76
A243,25/01/2015,FALSE,M79
A243,25/01/2015,FALSE,M7
A244,25/01/2015,FALSE,M94
A244,25/01/2015,FALSE,M34
A245,25/01/2015,FALSE,M10
A245,25/01/2015,FALSE,M70
A245,25/01/2015,FALSE,M48
A245,25/01/2015,FALSE,M22
A245,25/01/2015,FALSE,M11
A246,25/01/2015,FALSE,M76
A246,25/01/2015,FALSE,M94
A247,25/01/2015,FALSE,M48
A247,25/01/2015,FALSE,M90
A248,25/01/2015,FALSE,M68
A249,25/01/2015,FALSE,M32
A249,25/01/2015,FALSE,M9
A250,25/01/2015,FALSE,M18
A250,25/01/2015,FALSE,M71
A250,25/01/2015,FALSE,M86
A250,25/01/2015,FALSE,M61
A250,25/01/2015,FALSE,M80
A250,25/01/2015,FALSE,M17
A250,25/01/2015,FALSE,M98
A250,25/01/2015,FALSE,M31
A250,25/01/2015,FALSE,M53
A251,25/01/2015,FALSE,M49
A251,25/01/2015,FALSE,M36
A251,25/01/2015,FALSE,M3
A251,25/01/2015,FALSE,M14
A252,25/01/2015,FALSE,M32
A252,25/01/2015,FALSE,M81
A252,25/01/2015,FALSE,M62
A252,25/01/2015,FALSE,M86
A252,25/01/2015,FALSE,M1
A252,25/01/2015,FALSE,M0
A253,25/01/2015,FALSE,M57
A253,25/01/2015,FALSE,M55
A253,25/01/2015,FALSE,M90
A253,25/01/2015,FALSE,M59
A253,25/01/2015,FALSE,M66
A254,25/01/2015,FALSE,M54
A254,25/01/2015,FALSE,M8
A254,25/01/2015,FALSE,M40
A255,25/01/2015,FALSE,M5
A255,25/01/2015,FALSE,M23
A255,25/01/2015,FALSE,M66
A256,25/01/2015,FALSE,M32
A256,25/01/2015,FALSE,M14
A256,25/01/2015,FALSE,M16
A256,25/01/2015,FALSE,M62
A257,25/01/2015,FALSE,M3
A257,25/01/2015,FALSE,M63
A257,25/01/2015,FALSE,M8
A257,25/01/2015,FALSE,M20
A257,25/01/2015,FALSE,M24
A258,25/01/2015,FALSE,M51
A258,25/01/2015,FALSE,M89
A258,25/01/2015,FALSE,M45
A258,25/01/2015,FALSE,M43
A258,25/01/2015,FALSE,M9
A258,25/01/2015,FALSE,M76
A258,25/01/2015,FALSE,M88
A259,25/01/2015,FALSE,M22
A259,25/01/2015,FALSE,M92
A259,25/01/2015,FALSE,M94
A259,25/01/2015,FALSE,M76
A260,25/01/2015,TRUE,M67
A260,25/01/2015,FALSE,M86
A261,25/01/2015,FALSE,M89
A261,25/01/2015,FALSE,M48
A261,25/01/2015,FALSE,M73
A261,25/01/2015,FALSE,M65
A262,25/01/2015,FALSE,M73
A262,25/01/2015,FALSE,M34
A262,25/01/2015,FALSE,M44
A262,25/01/2015,FALSE,M49
A263,25/01/2015,FALSE,M65
A263,25/01/2015,FALSE,M93
A263,25/01/2015,FALSE,M32
A264,25/01/2015,FALSE,M84
A264,25/01/2015,FALSE,M76
A265,25/01/2015,FALSE,M90
A265,25/01/2015,FALSE,M35
A266,25/01/2015,FALSE,M72
A266,25/01/2015,FALSE,M66
A266,25/01/2015,FALSE,M59
A266,25/01/2015,FALSE,M98
A267,25/01/2015,FALSE,M50
A267,25/01/2015,FALSE,M78
A267,25/01/2015,FALSE,M70
A267,25/01/2015,FALSE,M56
A268,25/01/2015,FALSE,M8
A268,25/01/2015,FALSE,M75
A269,25/01/2015,FALSE,M52
A269,25/01/2015,FALSE,M25
A270,25/01/2015,FALSE,M6
A270,25/01/2015,FALSE,M16
A270,25/01/2015,FALSE,M47
A270,25/01/2015,FALSE,M53
A270,25/01/2015,FALSE,M57
A271,25/01/2015,FALSE,M98
A271,25/01/2015,FALSE,M99
A271,25/01/2015,FALSE,M67
A271,25/01/2015,FALSE,M40
A272,25/01/2015,FALSE,M89
A272,25/01/2015,FALSE,M1
A273,25/01/2015,FALSE,M0
A273,25/01/2015,FALSE,M47
A274,25/01/2015,FALSE,M39
A274,25/01/2015,FALSE,M50
A274,25/01/2015,FALSE,M77
A274,25/01/2015,FALSE,M58
A274,25/01/2015,FALSE,M24
A274,25/01/2015,FALSE,M59
A274,25/01/2015,FALSE,M46
A274,25/01/2015,FALSE,M86
A276,25/01/2015,FALSE,M39
A276,25/01/2015,FALSE,M38
A276,25/01/2015,FALSE,M80
A276,25/01/2015,FALSE,M18
A276,25/01/2015,FALSE,M11
A276,25/01/2015,FALSE,M22
A276,25/01/2015,TRUE,M72
A277,25/01/2015,FALSE,M11
A277,25/01/2015,FALSE,M31
A278,25/01/2015,FALSE,M75
A278,25/01/2015,FALSE,M13
A278,25/01/2015,FALSE,M18
A278,25/01/2015,FALSE,M43
A278,25/01/2015,FALSE,M5
A279,25/01/2015,FALSE,M89
A279,25/01/2015,FALSE,M46
A281,25/01/2015,FALSE,M54
A281,25/01/2015,FALSE,M30
A281,25/01/2015,FALSE,M31
A282,25/01/2015,FALSE,M99
A282,25/01/2015,FALSE,M96
A283,25/01/2015,FALSE,M63
A283,25/01/2015,FALSE,M46
A283,25/01/2015,FALSE,M65
A283,25/01/2015,FALSE,M77
A283,25/01/2015,FALSE,M97
A283,25/01/2015,FALSE,M43
A284,25/01/2015,FALSE,M20
A285,25/01/2015,FALSE,M86
A285,25/01/2015,FALSE,M81
A285,25/01/2015,FALSE,M33
A286,25/01/2015,FALSE,M15
A286,25/01/2015,FALSE,M98
A286,25/01/2015,FALSE,M18
A286,25/01/2015,FALSE,M86
A286,25/01/2015,FALSE,M26
A287,25/01/2015,FALSE,M70
A287,25/01/2015,FALSE,M7
A287,25/01/2015,FALSE,M63
A288,25/01/2015,FALSE,M47
A288,25/01/2015,FALSE,M73
A288,25/01/2015,FALSE,M4
A289,25/01/2015,FALSE,M92
A289,25/01/2015,FALSE,M6
A289,25/01/2015,FALSE,M95
A290,25/01/2015,FALSE,M91
A290,25/01/2015,FALSE,M7
A290,25/01/2015,FALSE,M44
A290,25/01/2015,FALSE,M14
A291,25/01/2015,FALSE,M0
A292,25/01/2015,FALSE,M75
A292,25/01/2015,FALSE,M37
A292,25/01/2015,FALSE,M58
A294,25/01/2015,FALSE,M14
A294,25/01/2015,FALSE,M79
A296,25/01/2015,FALSE,M35
A296,25/01/2015,FALSE,M77
A296,25/01/2015,FALSE,M4
A297,25/01/2015,FALSE,M19
A297,25/01/2015,FALSE,M80
A298,25/01/2015,FALSE,M68
A298,25/01/2015,FALSE,M91
A298,25/01/2015,FALSE,M18
A299,25/01/2015,FALSE,M86
A301,25/01/2015,FALSE,M68
A301,25/01/2015,FALSE,M57
A303,25/01/2015,FALSE,M95
A304,25/01/2015,FALSE,M28
A304,25/01/2015,FALSE,M81
A304,25/01/2015,FALSE,M79
A304,25/01/2015,FALSE,M88
A304,25/01/2015,FALSE,M84
A304,25/01/2015,FALSE,M73
A305,25/01/2015,FALSE,M8
A306,25/01/2015,FALSE,M96
A306,25/01/2015,FALSE,M77
A306,25/01/2015,FALSE,M67
A307,25/01/2015,FALSE,M8
A308,25/01/2015,FALSE,M25
A308,25/01/2015,FALSE,M0
A308,25/01/2015,FALSE,M86
A308,25/01/2015,FALSE,M12
A309,25/01/2015,FALSE,M20
A309,25/01/2015,FALSE,M10
A310,25/01/2015,FALSE,M92
A310,25/01/2015,FALSE,M34
A310,25/01/2015,FALSE,M37
A310,25/01/2015,FALSE,M41
A310,25/01/2015,FALSE,M27
A311,25/01/2015,FALSE,M99
A311,25/01/2015,FALSE,M62
A312,25/01/2015,FALSE,M40
A312,25/01/2015,FALSE,M62
A313,25/01/2015,FALSE,M79
A313,25/01/2015,FALSE,M0
A313,25/01/2015,FALSE,M85
A313,25/01/2015,FALSE,M8
A313,25/01/2015,FALSE,M59
A313,25/01/2015,FALSE,M56
A314,25/01/2015,FALSE,M8
A314,25/01/2015,FALSE,M4
A314,25/01/2015,FALSE,M2
A314,25/01/2015,FALSE,M42
A314,25/01/2015,FALSE,M13
A315,25/01/2015,FALSE,M80
A316,25/01/2015,FALSE,M10
A316,25/01/2015,FALSE,M14
A316,25/01/2015,FALSE,M46
A316,25/01/2015,FALSE,M41
A317,25/01/2015,FALSE,M43
A318,25/01/2015,FALSE,M93
A318,25/01/2015,FALSE,M35
A319,25/01/2015,FALSE,M19
A320,25/01/2015,FALSE,M74
A320,25/01/2015,FALSE,M40
A320,25/01/2015,FALSE,M84
A321,25/01/2015,FALSE,M97
A321,25/01/2015,FALSE,M10
A321,25/01/2015,FALSE,M74
A321,25/01/2015,FALSE,M7
A321,25/01/2015,FALSE,M93
A322,25/01/2015,FALSE,M19
A322,25/01/2015,FALSE,M19
A322,25/01/2015,FALSE,M31
A322,25/01/2015,FALSE,M75
A322,25/01/2015,FALSE,M13
A323,25/01/2015,FALSE,M57
A323,25/01/2015,FALSE,M34
A324,25/01/2015,FALSE,M99
A324,25/01/2015,FALSE,M61
A324,25/01/2015,FALSE,M94
A324,25/01/2015,FALSE,M1
A325,25/01/2015,FALSE,M33
A325,25/01/2015,FALSE,M74
A325,25/01/2015,FALSE,M85
A325,25/01/2015,FALSE,M53
A326,25/01/2015,FALSE,M62
A326,25/01/2015,FALSE,M56
A326,25/01/2015,FALSE,M86
A326,25/01/2015,FALSE,M76
A326,25/01/2015,FALSE,M34
A327,25/01/2015,FALSE,M80
A327,25/01/2015,FALSE,M36
A327,25/01/2015,FALSE,M40
A327,25/01/2015,FALSE,M70
A328,25/01/2015,FALSE,M75
A328,25/01/2015,FALSE,M24
A329,25/01/2015,FALSE,M81
A329,25/01/2015,FALSE,M77
A329,25/01/2015,FALSE,M67
A329,25/01/2015,FALSE,M31
A330,25/01/2015,FALSE,M21
A330,25/01/2015,FALSE,M0
A330,25/01/2015,FALSE,M18
A331,25/01/2015,FALSE,M94
A331,25/01/2015,FALSE,M14
A331,25/01/2015,FALSE,M68
A332,25/01/2015,FALSE,M34
A332,25/01/2015,FALSE,M8
A332,25/01/2015,FALSE,M85
A332,25/01/2015,FALSE,M0
A333,25/01/2015,FALSE,M96
A333,25/01/2015,FALSE,M45
A334,25/01/2015,FALSE,M86
A335,25/01/2015,FALSE,M27
A336,25/01/2015,FALSE,M96
A336,25/01/2015,FALSE,M87
A337,25/01/2015,FALSE,M37
A337,25/01/2015,FALSE,M68
A337,25/01/2015,FALSE,M36
A337,25/01/2015,FALSE,M30
A337,25/01/2015,FALSE,M11
A337,25/01/2015,FALSE,M54
A338,25/01/2015,FALSE,M85
A338,25/01/2015,FALSE,M99
A338,25/01/2015,FALSE,M35
A338,25/01/2015,FALSE,M57
A339,25/01/2015,FALSE,M72
A339,25/01/2015,FALSE,M13
A339,25/01/2015,FALSE,M9
A339,25/01/2015,FALSE,M21
A340,25/01/2015,FALSE,M74
A340,25/01/2015,FALSE,M15
A340,25/01/2015,FALSE,M32
A340,25/01/2015,FALSE,M20
A341,25/01/2015,FALSE,M22
A341,25/01/2015,FALSE,M45
A341,25/01/2015,FALSE,M5
A342,25/01/2015,FALSE,M70
A342,25/01/2015,TRUE,M23
A342,25/01/2015,FALSE,M63
A342,25/01/2015,FALSE,M70
A342,25/01/2015,FALSE,M89
A342,25/01/2015,FALSE,M1
A342,25/01/2015,FALSE,M47
A342,25/01/2015,FALSE,M22
A343,25/01/2015,FALSE,M46
A343,25/01/2015,FALSE,M98
A343,25/01/2015,FALSE,M35
A343,25/01/2015,FALSE,M43
A343,25/01/2015,FALSE,M5
A344,25/01/2015,FALSE,M30
A345,25/01/2015,FALSE,M75
A345,25/01/2015,FALSE,M27
A346,25/01/2015,FALSE,M12
A346,25/01/2015,FALSE,M28
A346,25/01/2015,FALSE,M91
A347,25/01/2015,FALSE,M50
A347,25/01/2015,FALSE,M88
A347,25/01/2015,FALSE,M89
A347,25/01/2015,FALSE,M35
A348,25/01/2015,FALSE,M88
A349,25/01/2015,FALSE,M86
A349,25/01/2015,FALSE,M0
A349,25/01/2015,FALSE,M27
A349,25/01/2015,FALSE,M16
A349,25/01/2015,FALSE,M51
A350,25/01/2015,FALSE,M18
A350,25/01/2015,FALSE,M75
A351,25/01/2015,FALSE,M70
A351,25/01/2015,FALSE,M97
A351,25/01/2015,FALSE,M82
A353,25/01/2015,FALSE,M85
A353,25/01/2015,FALSE,M63
A353,25/01/2015,FALSE,M43
A353,25/01/2015,FALSE,M79
A354,25/01/2015,FALSE,M47
A354,25/01/2015,FALSE,M80
A355,25/01/2015,FALSE,M20
A355,25/01/2015,FALSE,M35
A355,25/01/2015,FALSE,M43
A355,25/01/2015,FALSE,M82
A355,25/01/2015,FALSE,M35
A356,25/01/2015,FALSE,M93
A356,25/01/2015,FALSE,M49
A357,25/01/2015,FALSE,M31
A358,25/01/2015,FALSE,M21
A360,25/01/2015,FALSE,M25
A360,25/01/2015,FALSE,M17
A360,25/01/2015,FALSE,M38
A361,25/01/2015,FALSE,M83
A361,25/01/2015,FALSE,M76
A361,25/01/2015,FALSE,M49
A361,25/01/2015,FALSE,M19
A362,25/01/2015,FALSE,M18
A362,25/01/2015,FALSE,M7
A362,25/01/2015,FALSE,M36
A363,25/01/2015,FALSE,M3
A364,25/01/2015,FALSE,M63
A364,25/01/2015,FALSE,M13
A364,25/01/2015,FALSE,M89
A364,25/01/2015,FALSE,M35
A364,25/01/2015,FALSE,M51
A364,25/01/2015,FALSE,M32
A365,25/01/2015,FALSE,M22
A365,25/01/2015,FALSE,M36
A365,25/01/2015,FALSE,M88
A366,25/01/2015,FALSE,M64
A366,25/01/2015,FALSE,M95
A367,25/01/2015,FALSE,M95
A367,25/01/2015,FALSE,M62
A368,25/01/2015,FALSE,M94
A369,25/01/2015,FALSE,M40
A370,25/01/2015,FALSE,M15
A370,25/01/2015,FALSE,M16
A371,25/01/2015,FALSE,M97
A371,25/01/2015,FALSE,M81
A372,25/01/2015,FALSE,M88
A372,25/01/2015,FALSE,M35
A373,25/01/2015,FALSE,M32
A373,25/01/2015,FALSE,M46
A373,25/01/2015,FALSE,M61
A373,25/01/2015,FALSE,M27
A374,25/01/2015,FALSE,M16
A374,25/01/2015,FALSE,M31
A374,25/01/2015,FALSE,M41
A375,25/01/2015,FALSE,M10
A375,25/01/2015,FALSE,M58
A375,25/01/2015,FALSE,M87
A375,25/01/2015,FALSE,M17
A375,25/01/2015,FALSE,M33
A375,25/01/2015,FALSE,M17
A376,25/01/2015,FALSE,M35
A377,25/01/2015,FALSE,M61
A377,25/01/2015,FALSE,M99
A378,25/01/2015,FALSE,M89
A378,25/01/2015,FALSE,M61
A379,25/01/2015,FALSE,M82
A379,25/01/2015,FALSE,M96
A379,25/01/2015,FALSE,M33
A380,25/01/2015,FALSE,M66
A380,25/01/2015,FALSE,M8
A380,25/01/2015,FALSE,M8
A380,25/01/2015,FALSE,M5
A381,25/01/2015,FALSE,M53
A381,25/01/2015,FALSE,M64
A381,25/01/2015,FALSE,M32
A381,25/01/2015,FALSE,M60
A382,25/01/2015,FALSE,M95
A382,25/01/2015,FALSE,M89
A382,25/01/2015,FALSE,M55
A383,25/01/2015,FALSE,M29
A383,25/01/2015,FALSE,M96
A383,25/01/2015,FALSE,M37
A384,25/01/2015,FALSE,M43
A384,25/01/2015,FALSE,M95
A384,25/01/2015,FALSE,M13
A385,25/01/2015,TRUE,M96
A385,25/01/2015,FALSE,M68
A385,25/01/2015,FALSE,M6
